date,Year_Month,open,high,low,close,volume,avg_vol_20d,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY
2004/11/22,11-2004,1170.34,1178.1801,1167.89,1177.24,1392700000,1550105000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/11/23,11-2004,1177.24,1179.52,1171.41,1176.9399,1428300000,1537250000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/11/24,11-2004,1176.9399,1182.46,1176.9399,1181.76,1149600000,1507635000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/11/26,11-2004,1181.76,1186.62,1181.08,1182.65,504580000,1451454000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/11/29,11-2004,1182.65,1186.9399,1172.37,1178.5699,1378500000,1445339000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/11/30,11-2004,1178.5699,1178.66,1173.8101,1173.8199,1553500000,1453219000,5.4,92.9,165.5,80.58493695,3.52303523,5.73,44334,5.52,4.3
2004/12/1,12-2004,1173.78,1191.37,1173.78,1191.37,1772800000,1458909000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/2,12-2004,1191.37,1194.8,1186.72,1190.33,1774900000,1459279000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/3,12-2004,1190.33,1197.46,1187.71,1191.17,1566700000,1448479000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/6,12-2004,1191.17,1192.41,1185.1801,1190.25,1354400000,1429979000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/7,12-2004,1190.25,1192.17,1177.0699,1177.0699,1533900000,1438739000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/8,12-2004,1177.0699,1184.05,1177.0699,1182.8101,1525200000,1442459000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/9,12-2004,1182.8101,1190.51,1173.79,1189.24,1624700000,1448479000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/10,12-2004,1189.24,1191.45,1185.24,1188,1443700000,1451014000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/13,12-2004,1188,1198.74,1188,1198.6801,1436100000,1446239000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/14,12-2004,1198.6801,1205.29,1197.84,1203.38,1544400000,1450794000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/15,12-2004,1203.38,1206.61,1199.4399,1205.72,1695800000,1467364000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/16,12-2004,1205.72,1207.97,1198.41,1203.21,1793900000,1472849000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/17,12-2004,1203.21,1203.21,1193.49,1194.2,2335000000,1516764000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/20,12-2004,1194.2,1203.4301,1193.36,1194.65,1422800000,1511574000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/21,12-2004,1194.65,1205.9301,1194.65,1205.45,1483700000,1516124000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/22,12-2004,1205.45,1211.42,1203.85,1209.5699,1390800000,1514249000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/23,12-2004,1209.5699,1213.66,1208.71,1210.13,956100000,1504574000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/27,12-2004,1210.13,1214.13,1204.92,1204.92,922000000,1525445000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/28,12-2004,1204.92,1213.54,1204.92,1213.54,983000000,1505670000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/29,12-2004,1213.54,1213.85,1210.95,1213.45,925900000,1474290000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/30,12-2004,1213.45,1216.47,1213.41,1213.55,829800000,1427140000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2004/12/31,12-2004,1213.55,1217.33,1211.65,1211.92,786900000,1377740000,5.4,92.6,166.3,80.28959948,3.255561587,5.752,44334,5.47,4.1
2005/1/3,1-2005,1211.92,1217.8,1200.3199,1202.08,1510800000,1374945000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/4,1-2005,1202.08,1205.84,1185.39,1188.05,1721000000,1393275000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/5,1-2005,1188.05,1192.73,1183.72,1183.74,1738900000,1403525000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/6,1-2005,1183.74,1191.63,1183.27,1187.89,1569100000,1405720000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/7,1-2005,1187.89,1192.2,1182.16,1186.1899,1477900000,1398380000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/10,1-2005,1186.1899,1194.78,1184.8,1190.25,1490400000,1400715000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/11,1-2005,1190.25,1190.25,1180.4301,1182.99,1488800000,1403350000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/12,1-2005,1182.99,1187.92,1175.64,1187.7,1562100000,1404235000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/13,1-2005,1187.7,1187.7,1175.8101,1177.45,1510300000,1394960000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/14,1-2005,1177.45,1185.21,1177.45,1184.52,1335400000,1372035000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/18,1-2005,1184.52,1195.98,1180.1,1195.98,1596800000,1335125000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/19,1-2005,1195.98,1195.98,1184.41,1184.63,1498700000,1338920000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/20,1-2005,1184.63,1184.63,1173.42,1175.41,1692000000,1349335000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/21,1-2005,1175.41,1179.45,1167.8199,1167.87,1643500000,1361970000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/24,1-2005,1167.87,1173.03,1163.75,1163.75,1494600000,1388895000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/25,1-2005,1163.75,1174.3,1163.75,1168.41,1610400000,1423315000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/26,1-2005,1168.41,1175.96,1168.41,1174.0699,1635900000,1455960000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/27,1-2005,1174.0699,1177.5,1170.15,1174.55,1600600000,1489695000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/28,1-2005,1174.55,1175.61,1166.25,1171.36,1641800000,1530295000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/1/31,1-2005,1171.36,1182.0699,1171.36,1181.27,1679800000,1574940000,5.3,102.7,168.6,80.45836375,2.969762425,5.71,46326,5.36,4.4
2005/2/1,2-2005,1181.27,1190.39,1180.95,1189.41,1681980000,1583499000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/2,2-2005,1189.41,1195.25,1188.92,1193.1899,1561740000,1575536000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/3,2-2005,1193.1899,1193.1899,1185.64,1189.89,1554460000,1566314000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/4,2-2005,1189.89,1203.47,1189.67,1203.03,1648160000,1570267000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/7,2-2005,1203.03,1204.15,1199.27,1201.72,1347270000,1563735500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/8,2-2005,1201.72,1205.11,1200.16,1202.3,1416170000,1560024000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/9,2-2005,1202.3,1203.83,1191.54,1191.99,1511040000,1561136000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/10,2-2005,1191.99,1198.75,1191.54,1197.01,1491670000,1557614500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/11,2-2005,1197.01,1208.38,1193.28,1205.3,1562300000,1560214500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/14,2-2005,1205.3,1206.9301,1203.59,1206.14,1290180000,1557953500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/15,2-2005,1206.14,1212.4399,1205.52,1210.12,1527080000,1554467500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/16,2-2005,1210.12,1212.4399,1205.0601,1210.34,1490100000,1554037500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/17,2-2005,1210.34,1211.33,1200.74,1200.75,1580120000,1548443500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/18,2-2005,1200.75,1202.92,1197.35,1201.59,1551200000,1543828500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/22,2-2005,1201.59,1202.48,1184.16,1184.16,1744940000,1556345500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/23,2-2005,1184.16,1193.52,1184.16,1190.8,1501090000,1550880000,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/24,2-2005,1190.8,1200.42,1187.8,1200.2,1518750000,1545022500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/25,2-2005,1200.2,1212.15,1199.61,1211.37,1523680000,1541176500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/2/28,2-2005,1211.37,1211.37,1198.13,1203.6,1795480000,1548860500,5.4,105.1,170.4,80.92246548,3.007518794,5.6275,46326,5.2,4.3
2005/3/1,3-2005,1203.6,1212.25,1203.6,1210.41,1708060000,1550273500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/2,3-2005,1210.41,1215.79,1204.22,1210.08,1568540000,1544601500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/3,3-2005,1210.08,1215.72,1204.45,1210.47,1616240000,1547326500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/4,3-2005,1210.47,1224.76,1210.47,1222.12,1636820000,1551444500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/7,3-2005,1222.12,1229.11,1222.12,1225.3101,1488830000,1543478000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/8,3-2005,1225.3101,1225.6899,1218.5699,1219.4301,1523090000,1552269000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/9,3-2005,1219.4301,1219.4301,1206.66,1207.01,1704970000,1566709000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/10,3-2005,1207.01,1211.23,1201.41,1209.25,1604020000,1571358000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/11,3-2005,1209.25,1213.04,1198.15,1200.08,1449820000,1569265500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/14,3-2005,1200.08,1206.83,1199.51,1206.83,1437430000,1563022000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/15,3-2005,1206.83,1210.54,1197.75,1197.75,1513530000,1574189500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/16,3-2005,1197.75,1197.75,1185.61,1188.0699,1653190000,1580495000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/17,3-2005,1188.0699,1193.28,1186.34,1190.21,1581930000,1585086500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/18,3-2005,1190.21,1191.98,1182.78,1189.65,2344370000,1623299000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/21,3-2005,1189.65,1189.65,1178.8199,1183.78,1819440000,1636711000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/22,3-2005,1183.78,1189.59,1171.63,1171.71,2114470000,1655187500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/23,3-2005,1171.71,1176.26,1168.7,1172.53,2246870000,1692476500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/24,3-2005,1172.53,1180.11,1171.42,1171.42,1721720000,1702625000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/28,3-2005,1171.42,1179.91,1171.42,1174.28,1746220000,1713752000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/29,3-2005,1174.28,1179.39,1163.6899,1165.36,2223250000,1735140500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/30,3-2005,1165.36,1181.54,1165.36,1181.41,2097110000,1754593000,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/3/31,3-2005,1181.41,1184.53,1179.49,1180.59,2214230000,1786877500,5.2,104.4,170,81.55533147,3.148345783,5.928,46326,5.4,4.1
2005/4/1,4-2005,1180.59,1189.8,1169.91,1172.92,2168690000,1814500000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/4,4-2005,1172.79,1178.61,1167.72,1176.12,2079770000,1836647500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/5,4-2005,1176.12,1183.5601,1176.12,1181.39,1870800000,1855746000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/6,4-2005,1181.39,1189.34,1181.39,1184.0699,1797400000,1869461500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/7,4-2005,1184.0699,1191.88,1183.8101,1191.14,1900620000,1879244000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/8,4-2005,1191.14,1191.75,1181.13,1181.2,1661330000,1882109500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/11,4-2005,1181.2,1184.0699,1178.6899,1181.21,1525310000,1885884000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/12,4-2005,1181.21,1190.17,1170.85,1187.76,1979830000,1913004000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/13,4-2005,1187.76,1187.76,1171.4,1173.79,2049740000,1939814500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/14,4-2005,1173.79,1174.67,1161.7,1162.05,2355040000,1974907000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/15,4-2005,1162.05,1162.05,1141.92,1142.62,2689960000,2030308500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/18,4-2005,1142.62,1148.92,1139.8,1145.98,2180670000,2022123500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/19,4-2005,1145.98,1154.67,1145.98,1152.78,2142700000,2038286500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/20,4-2005,1152.78,1155.5,1136.15,1137.5,2217050000,2043415500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/21,4-2005,1137.5,1159.95,1137.5,1159.95,2308560000,2046500000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/22,4-2005,1159.95,1159.95,1142.95,1152.12,2045880000,2062708000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/25,4-2005,1152.12,1164.05,1152.12,1162.1,1795030000,2065148500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/26,4-2005,1162.1,1164.8,1151.83,1151.83,1959740000,2051973000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/27,4-2005,1151.74,1159.87,1144.42,1156.38,2151520000,2054693500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/28,4-2005,1156.38,1156.38,1143.22,1143.22,2182270000,2053095500,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/4/29,4-2005,1143.22,1156.97,1139.1899,1156.85,2362360000,2062779000,5.2,103,170,82.10381534,3.510638302,5.855,46326,5.33,4.3
2005/5/2,5-2005,1156.85,1162.87,1154.71,1162.16,1980040000,2057792500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/3,5-2005,1162.16,1166.89,1156.71,1161.17,2167020000,2072603500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/4,5-2005,1161.17,1176.01,1161.17,1175.65,2306480000,2098057500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/5,5-2005,1175.65,1178.62,1166.77,1172.63,1997100000,2102881500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/6,5-2005,1172.63,1177.75,1170.5,1171.35,1707200000,2105175000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/9,5-2005,1171.35,1178.87,1169.38,1178.84,1857020000,2121760500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/10,5-2005,1178.84,1178.84,1162.98,1166.22,1889660000,2117252000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/11,5-2005,1166.22,1171.77,1157.71,1171.11,1834970000,2106513500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/12,5-2005,1171.11,1173.37,1157.76,1159.36,1995290000,2088526000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/13,5-2005,1159.36,1163.75,1146.1801,1154.05,2188590000,2063457500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/16,5-2005,1154.05,1165.75,1153.64,1165.6899,1856860000,2047267000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/17,5-2005,1165.6899,1174.35,1159.86,1173.8,1887260000,2034495000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/18,5-2005,1173.8,1187.9,1173.8,1185.5601,2266320000,2036958500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/19,5-2005,1185.5601,1191.09,1184.49,1191.08,1775860000,2010323500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/20,5-2005,1191.08,1191.22,1185.1899,1189.28,1631750000,1989617000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/23,5-2005,1189.28,1197.4399,1188.76,1193.86,1681170000,1983924000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/24,5-2005,1193.86,1195.29,1189.87,1194.0699,1681000000,1969987000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/25,5-2005,1194.0699,1194.0699,1185.96,1190.01,1742180000,1949520000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/26,5-2005,1190.01,1198.95,1190.01,1197.62,1654110000,1923112000,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/27,5-2005,1197.62,1199.5601,1195.28,1198.78,1381430000,1874065500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/5/31,5-2005,1198.78,1198.78,1191.5,1191.5,1840680000,1867097500,5.1,97.5,168.1,82.01943321,2.802749877,5.72,46326,5.15,4.2
2005/6/1,6-2005,1191.5,1205.64,1191.03,1202.22,1810100000,1849251500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/2,6-2005,1202.27,1204.67,1198.42,1204.29,1813790000,1824617000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/3,6-2005,1204.29,1205.09,1194.55,1196.02,1627520000,1806138000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/6,6-2005,1196.02,1198.78,1192.75,1197.51,1547120000,1798134000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/7,6-2005,1197.51,1208.85,1197.26,1197.26,1851370000,1797851500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/8,6-2005,1197.26,1201.97,1193.33,1194.67,1715490000,1789143000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/9,6-2005,1194.67,1201.86,1191.09,1200.9301,1824120000,1788600500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/10,6-2005,1200.9301,1202.79,1192.64,1198.11,1664180000,1772045000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/13,6-2005,1198.11,1206.03,1194.51,1200.8199,1661350000,1745683000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/14,6-2005,1200.8199,1207.53,1200.1801,1203.91,1698150000,1737747500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/15,6-2005,1203.91,1208.08,1198.66,1206.58,1840440000,1735406500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/16,6-2005,1206.55,1212.1,1205.47,1210.96,1776040000,1710892500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/17,6-2005,1210.9301,1219.55,1210.9301,1216.96,2407370000,1742468000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/20,6-2005,1216.96,1219.1,1210.65,1216.1,1714530000,1746607000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/21,6-2005,1216.1,1217.13,1211.86,1213.61,1720700000,1748583500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/22,6-2005,1213.61,1219.59,1211.6899,1213.88,1823250000,1755696000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/23,6-2005,1213.88,1216.45,1200.72,1200.73,2029920000,1770083000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/24,6-2005,1200.73,1200.9,1191.45,1191.5699,2418800000,1808317500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/27,6-2005,1191.5699,1194.33,1188.3,1190.6899,1738620000,1826177000,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/28,6-2005,1190.6899,1202.54,1190.6899,1201.5699,1772410000,1822763500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/29,6-2005,1201.5699,1204.0699,1198.7,1199.85,1769280000,1820722500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/6/30,6-2005,1199.85,1203.27,1190.51,1191.33,2109490000,1835507500,5,103.1,167.8,82.06162427,2.530311017,5.582,46326,4.96,4.3
2005/7/1,7-2005,1191.33,1197.89,1191.33,1194.4399,1593820000,1833822500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/5,7-2005,1194.4399,1206.34,1192.49,1204.99,1805820000,1846757500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/6,7-2005,1204.99,1206.11,1194.78,1194.9399,1883470000,1848362500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/7,7-2005,1194.9399,1198.46,1183.55,1197.87,1952440000,1860210000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/8,7-2005,1197.87,1212.73,1197.2,1211.86,1900810000,1864044500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/11,7-2005,1211.86,1220.03,1211.86,1219.4399,1846300000,1873150500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/12,7-2005,1219.4399,1225.54,1216.6,1222.21,1932010000,1886683500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/13,7-2005,1222.21,1224.46,1219.64,1223.29,1812500000,1892401000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/14,7-2005,1223.29,1233.16,1223.29,1226.5,2048710000,1902814500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/15,7-2005,1226.5,1229.53,1223.5,1227.92,1716400000,1899832500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/18,7-2005,1227.92,1227.92,1221.13,1221.13,1582100000,1858569000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/19,7-2005,1221.13,1230.34,1221.13,1229.35,2041280000,1874906500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/20,7-2005,1229.35,1236.5601,1222.91,1235.2,2063340000,1892038500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/21,7-2005,1235.2,1235.83,1224.7,1227.04,2129840000,1907368000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/22,7-2005,1227.04,1234.1899,1226.15,1233.6801,1766990000,1894221500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/25,7-2005,1233.6801,1238.36,1228.15,1229.03,1717580000,1859160500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/26,7-2005,1229.03,1234.42,1229.03,1231.16,1934180000,1868938500,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/27,7-2005,1231.16,1237.64,1230.15,1236.79,1945800000,1877608000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
2005/7/28,7-2005,1236.79,1245.15,1235.8101,1243.72,2001680000,1889228000,5,106.2,167.2,82.44134387,3.16789863,5.695,46326,5.06,4.2
